species_or_node,posterior_mean
Sp1.Rorippa islandica,-0.0931113960453561
Sp1.Node556,-0.095760599015274
Sp1.Node488,-0.0961753090072637
Sp1.Plantago coronopus,-0.0962110145788259
Sp1.Callitriche stagnalis,-0.0969392642136973
Sp1.Poa annua,-0.0989602379775847
Sp1.Stachys germanica,-0.0990736960567656
Sp1.Node319,-0.0998856804706686
Sp1.Alopecurus bulbosus,-0.100149821826237
Sp1.Node803,-0.101311903608692
Sp1.Stachys alpina,-0.101386160435607
Sp1.Atriplex littoralis,-0.102403487977516
Sp1.Gentiana pneumonanthe,-0.102759126284247
Sp1.Node1011,-0.102850891807424
Sp1.Node102,-0.103698913646225
Sp1.Node1107,-0.10377260104016
Sp1.Callitriche hermaphroditica,-0.104290609995864
Sp1.Node835,-0.104537967366197
Sp1.Alopecurus pratensis,-0.104572681665184
Sp1.Node586,-0.104579874169121
Sp1.Node551,-0.104855759654367
Sp1.Plantago major,-0.106023337374037
Sp1.Atriplex longipes,-0.106333721553812
Sp1.Node707,-0.106427639121541
Sp1.Atriplex patula,-0.106582583043856
Sp1.Node101,-0.107071642048382
Sp1.Gentiana verna,-0.109328378120398
Sp1.Node87,-0.109664445653931
Sp1.Poa infirma,-0.110232059132383
Sp1.Plantago media,-0.11045313419405
Sp1.Alopecurus aequalis,-0.110662609060688
Sp1.Node804,-0.111194857770402
Sp1.Callitriche truncata,-0.111513123516261
Sp1.Node333,-0.111643427396362
Sp1.Node257,-0.112303414625085
Sp1.Elymus athericus,-0.113492353682781
Sp1.Node5,-0.113978533415732
Sp1.Node587,-0.114177217459924
Sp1.Node88,-0.114299887077476
Sp1.Gentiana nivalis,-0.114774509875177
Sp1.Geranium dissectum,-0.115366595482366
Sp1.Lemna gibba,-0.115496166979399
Sp1.Node6,-0.117490200568824
Sp1.Node833,-0.118060116973774
Sp1.Node834,-0.120851025206937
Sp1.Limonium procerum,-0.121551603401007
Sp1.Limonium recurvum,-0.12206410948625
Sp1.Atriplex glabriuscula,-0.12227374279244
Sp1.Node726,-0.122395699024142
Sp1.Node727,-0.122566534280454
Sp1.Limonium binervosum,-0.12273650032277
Sp1.Node827,-0.123692596346167
Sp1.Primula elatior,-0.123958821666298
Sp1.Primula vulgaris,-0.124341366531049
Sp1.Node631,-0.124362911561551
Sp1.Node256,-0.124771354991624
Sp1.Cardamine flexuosa,-0.125579515187713
Sp1.Node852,-0.125919068582678
Sp1.Node502,-0.126385062017971
Sp1.Elymus junceiformis,-0.12748067805727
Sp1.Elymus repens,-0.129358107786718
Sp1.Node706,-0.129687255931319
Sp1.Node705,-0.130023272031009
Sp1.Node89,-0.130474918116713
Sp1.Node320,-0.130685597015373
Sp1.Node133,-0.130829257932572
Sp1.Node704,-0.131151040187649
Sp1.Geranium columbinum,-0.131721680845544
Sp1.Silene latifolia,-0.132040244416195
Sp1.Node630,-0.132866915322787
Sp1.Alopecurus magellanicus,-0.132965740416157
Sp1.Node280,-0.133121727131239
Sp1.Primula veris,-0.133228146948807
Sp1.Mercurialis annua,-0.133229839443695
Sp1.Node825,-0.133478687899811
Sp1.Node255,-0.133893699046107
Sp1.Euphorbia peplis,-0.134265683364531
Sp1.Node881,-0.1343214322372
Sp1.Salvia pratensis,-0.134536003022357
Sp1.Node880,-0.134780110142793
Sp1.Node879,-0.134793424877142
Sp1.Saxifraga rosacea,-0.135113309106276
Sp1.Node48,-0.135476079409598
Sp1.Helictotrichon pubescens,-0.135505189086152
Sp1.Saxifraga cespitosa,-0.136051848419905
Sp1.Node49,-0.136521237885008
Sp1.Silene uniflora,-0.136595441342372
Sp1.Aira praecox,-0.136648812417922
Sp1.Node321,-0.136712982767458
Sp1.Silene vulgaris,-0.137343277320745
Sp1.Node132,-0.137579981907862
Sp1.Saxifraga granulata,-0.137642687738782
Sp1.Geranium rotundifolium,-0.138011130932037
Sp1.Node660,-0.138018759271411
Sp1.Node279,-0.138198420898587
Sp1.Salvia verbenaca,-0.138389398718444
Sp1.Node368,-0.139595300126278
Sp1.Node369,-0.139762003480962
Sp1.Node91,-0.14083078578926
Sp1.Aira caryophyllea,-0.141442467485076
Sp1.Leontodon saxatilis,-0.141676986991865
Sp1.Silene dioica,-0.141776904729188
Sp1.Node47,-0.142222602094617
Sp1.Node90,-0.142241570557612
Sp1.Cardamine pratensis,-0.142966380888469
Sp1.Geranium sanguineum,-0.143958912824696
Sp1.Node316,-0.144098831703008
Sp1.Euphorbia lathyris,-0.144452814747876
Sp1.Leontodon hispidus,-0.146115919380459
Sp1.Geranium pratense,-0.146595617369487
Sp1.Node659,-0.146614741004234
Sp1.Atriplex nudicaulis,-0.147477433588399
Sp1.Node46,-0.147537308605761
Sp1.Node45,-0.147937772560068
Sp1.Node44,-0.148041877009807
Sp1.Briza media,-0.149057480335957
Sp1.Lamium confertum,-0.149635096362626
Sp1.Node759,-0.149686787656256
Sp1.Node855,-0.150841369636924
Sp1.Node854,-0.151175873746328
Sp1.Node315,-0.151193114581448
Sp1.Node314,-0.151572676945499
Sp1.Node853,-0.151607515779644
Sp1.Euphorbia helioscopia,-0.152188029250051
Sp1.Cardamine amara,-0.152527102848374
Sp1.Node477,-0.154027925364399
Sp1.Node480,-0.154043625049769
Sp1.Node478,-0.154048705168044
Sp1.Node479,-0.154109231028053
Sp1.Helictotrichon pratense,-0.154441429382394
Sp1.Node265,-0.154812869493075
Sp1.Node823,-0.154918177971796
Sp1.Node824,-0.155034106951217
Sp1.Geranium sylvaticum,-0.155784091697797
Sp1.Node821,-0.156139268747884
Sp1.Node262,-0.156375501710079
Sp1.Node481,-0.156544752156688
Sp1.Spergularia marina,-0.157994134796565
Sp1.Node252,-0.158387401618657
Sp1.Briza minor,-0.15868532357449
Sp1.Node810,-0.15884949190673
Sp1.Saxifraga hirculus,-0.159378923468525
Sp1.Node275,-0.159556000793317
Sp1.Elymus caninus,-0.159751086542109
Sp1.Lamium album,-0.161354115173551
Sp1.Node40,-0.162539557811469
Sp1.Node276,-0.163377498728767
Sp1.Node703,-0.163516827936146
Sp1.Mercurialis perennis,-0.163898610429645
Sp1.Linum catharticum,-0.165122012140826
Sp1.Node277,-0.165903341944569
Sp1.Linum bienne,-0.166420356116353
Sp1.Lamium amplexicaule,-0.166524256163545
Sp1.Node317,-0.166716115523959
Sp1.Centaurea calcitrapa,-0.168810183580974
Sp1.Lamium galeobdolon,-0.169224944342056
Sp1.Cardamine impatiens,-0.17054905573934
Sp1.Node371,-0.170975550681581
Sp1.Node533,-0.172862159594981
Sp1.Saxifraga oppositifolia,-0.173482127964385
Sp1.Node254,-0.173737046371677
Sp1.Node372,-0.173925213481277
Sp1.Node836,-0.174002019302985
Sp1.Cardamine bulbifera,-0.174183388353647
Sp1.Lamium hybridum,-0.174925929573927
Sp1.Centaurea nigra,-0.176277876992272
Sp1.Node733,-0.176305986916745
Sp1.Node805,-0.178099681382688
Sp1.Node364,-0.178468005865232
Sp1.Node253,-0.179561933406495
Sp1.Saxifraga aizoides,-0.179794703942699
Sp1.Node809,-0.180912303799723
Sp1.Node131,-0.182724814003381
Sp1.Linum radiola,-0.182890459840488
Sp1.Node832,-0.183881928661445
Sp1.Node95,-0.184126389956795
Sp1.Atriplex laciniata,-0.184940816110451
Sp1.Node309,-0.185342604769811
Sp1.Euphorbia hyberna,-0.185741208570053
Sp1.Node734,-0.185970486943271
Sp1.Polygonum depressum,-0.188912655617132
Sp1.Polygonum oxyspermum,-0.189000262914375
Sp1.Centaurea scabiosa,-0.189822162189818
Sp1.Lamium purpureum,-0.190052521615927
Sp1.Node278,-0.191170926191317
Sp1.Node856,-0.193140769261291
Sp1.Potentilla sterilis,-0.193938541453317
Sp1.Potentilla anserina,-0.194041710879966
Sp1.Linum perenne,-0.195622023838479
Sp1.Node658,-0.196214869545868
Sp1.Node263,-0.197513396131144
Sp1.Node831,-0.199674287980621
Sp1.Node702,-0.200983171520123
Sp1.Node697,-0.20149677086549
Sp1.Node1012,-0.201585391822358
Sp1.Silene conica,-0.204552310359271
Sp1.Node657,-0.205454893773187
Sp1.Juncus squarrosus,-0.20632552411063
Sp1.Node136,-0.207130207979619
Sp1.Spergularia rupicola,-0.207284694842765
Sp1.Node322,-0.207497801253737
Sp1.Node1010,-0.207787346824046
Sp1.Alopecurus myosuroides,-0.208339224284334
Sp1.Saxifraga cernua,-0.208518051328215
Sp1.Node698,-0.209349755022596
Sp1.Saxifraga rivularis,-0.20945024286885
Sp1.Spergularia media,-0.209628209041868
Sp1.Atriplex portulacoides,-0.209680204302357
Sp1.Potentilla argentea,-0.210261126085635
Sp1.Node264,-0.212003661511516
Sp1.Euphorbia stricta,-0.212061059395726
Sp1.Euphorbia platyphyllos,-0.212239577268213
Sp1.Node1013,-0.215692451755407
Sp1.Node137,-0.21576638376079
Sp1.Juncus pygmaeus,-0.215848181470579
Sp1.Potentilla neumanniana,-0.219396014238561
Sp1.Node806,-0.219915431294269
Sp1.Schoenoplectus triqueter,-0.219984435468376
Sp1.Schoenoplectus tabernaemontani,-0.22000436162042
Sp1.Node989,-0.220068489215483
Sp1.Node100,-0.22150950514274
Sp1.Chrysosplenium oppositifolium,-0.222692033661324
Sp1.Potentilla crantzii,-0.222897386052351
Sp1.Juncus bufonius,-0.224208396785106
Sp1.Node837,-0.229454253451736
Sp1.Node988,-0.231170887806419
Sp1.Node1014,-0.231992716709234
Sp1.Schoenoplectus lacustris,-0.232090453980348
Sp1.Node864,-0.234090710573686
Sp1.Schedonorus pratensis,-0.234320580860632
Sp1.Schedonorus giganteus,-0.234416945875274
Sp1.Juncus ranarius,-0.234545170446346
Sp1.Node656,-0.234967043267783
Sp1.Schedonorus arundinaceus,-0.235312450496431
Sp1.Node117,-0.235671720013713
Sp1.Micranthes stellaris,-0.2361605218818
Sp1.Node842,-0.236874363528789
Sp1.Node735,-0.237008574680851
Sp1.Node863,-0.238583562332446
Sp1.Polygonum aviculare,-0.238827065526221
Sp1.Juncus foliosus,-0.239299585294201
Sp1.Polygonum maritimum,-0.240342352324026
Sp1.Polygonum boreale,-0.240384489063797
Sp1.Polygonum rurivagum,-0.240419519823437
Sp1.Node737,-0.240431401338844
Sp1.Node736,-0.240566059517786
Sp1.Agrostis capillaris,-0.241309590246731
Sp1.Node312,-0.244633401824906
Sp1.Glyceria fluitans,-0.245951405786498
Sp1.Node895,-0.246079793432498
Sp1.Silene noctiflora,-0.24697959254435
Sp1.Node1108,-0.247798828195106
Sp1.Glyceria declinata,-0.248522260713919
Sp1.Node878,-0.248815900174937
Sp1.Lemna minor,-0.249017364492685
Sp1.Poa alpina,-0.250135030338096
Sp1.Node696,-0.253945349986282
Sp1.Glyceria notata,-0.257979950748136
Sp1.Node10,-0.260468034572176
Sp1.Spergularia rubra,-0.260569313496449
Sp1.Node628,-0.260633839343853
Sp1.Node324,-0.26108801822139
Sp1.Node811,-0.262774205731024
Sp1.Node367,-0.263480858344516
Sp1.Micranthes nivalis,-0.263565161867518
Sp1.Sonchus asper,-0.263822352541382
Sp1.Sonchus oleraceus,-0.264113052348726
Sp1.Node812,-0.264722280047198
Sp1.Node894,-0.26492879691523
Sp1.Chrysosplenium alternifolium,-0.264987533252144
Sp1.Node844,-0.266238831867387
Sp1.Lemna trisulca,-0.266267241827285
Sp1.Node311,-0.266551349184827
Sp1.Node860,-0.267417371530064
Sp1.Node313,-0.267584445296333
Sp1.Node323,-0.267873064794621
Sp1.Node327,-0.26825055965897
Sp1.Hordeum murinum,-0.268374141126403
Sp1.Node882,-0.268586608112748
Sp1.Node645,-0.268610219425086
Sp1.Node632,-0.269002983341226
Sp1.Agrostis gigantea,-0.269731472554164
Sp1.Agrostis stolonifera,-0.269787548010048
Sp1.Node816,-0.270022352057822
Sp1.Hordeum marinum,-0.272052328897102
Sp1.Node813,-0.273661237755911
Sp1.Node875,-0.274603967440435
Sp1.Node96,-0.27570586417748
Sp1.Node97,-0.276199842659993
Sp1.Node883,-0.277745223608164
Sp1.Poa bulbosa,-0.279564511641317
Sp1.Node817,-0.280613706115622
Sp1.Calamagrostis canescens,-0.282054971218814
Sp1.Saxifraga spathularis,-0.282606588049357
Sp1.Thymus serpyllum,-0.284070328896572
Sp1.Node535,-0.284517402428621
Sp1.Node534,-0.284543506223742
Sp1.Node808,-0.285956534795008
Sp1.Node843,-0.286586263519772
Sp1.Node500,-0.286660032278772
Sp1.Node501,-0.287323636690054
Sp1.Hordeum secalinum,-0.288228800467855
Sp1.Thymus pulegioides,-0.288495289087007
Sp1.Node818,-0.2899717984231
Sp1.Node819,-0.291149612804156
Sp1.Node873,-0.291279113398273
Sp1.Pinguicula vulgaris,-0.291797292051807
Sp1.Gagea bohemica,-0.291886401391947
Sp1.Thymus drucei,-0.293835295501256
Sp1.Lolium perenne,-0.294619019053633
Sp1.Pinguicula lusitanica,-0.294937701637031
Sp1.Agrostis curtisii,-0.295836721381091
Sp1.Agrostis vinealis,-0.296159120240789
Sp1.Node815,-0.296368440925882
Sp1.Node282,-0.296627090897443
Sp1.Node814,-0.29668876142027
Sp1.Calamagrostis stricta,-0.296700948837119
Sp1.Agrostis canina,-0.296795439596646
Sp1.Lolium temulentum,-0.297100135857083
Sp1.Node310,-0.297287846537801
Sp1.Node820,-0.297541859583973
Sp1.Calamagrostis scotica,-0.29895537247379
Sp1.Populus tremula,-0.299893136603773
Sp1.Populus nigra,-0.301249387556202
Sp1.Calamagrostis epigejos,-0.301819570039613
Sp1.Pilosella officinarum,-0.30232173487908
Sp1.Calamagrostis purpurea,-0.30299278542349
Sp1.Node415,-0.303514858568532
Sp1.Pilosella peleteriana,-0.304289162254527
Sp1.Pinguicula alpina,-0.306419958871341
Sp1.Node32,-0.30737273948856
Sp1.Node33,-0.307438320216408
Sp1.Hypochaeris glabra,-0.308265087327661
Sp1.Node366,-0.309675247898586
Sp1.Node629,-0.311303744244693
Sp1.Hypochaeris radicata,-0.31133976694213
Sp1.Node34,-0.311768222401114
Sp1.Polygala amarella,-0.311963865854532
Sp1.Node251,-0.311964691967306
Sp1.Polygala vulgaris,-0.31222759829188
Sp1.Node365,-0.312447523832903
Sp1.Node1071,-0.31296331505811
Sp1.Node363,-0.314140362947238
Sp1.Primula farinosa,-0.315859498803991
Sp1.Arabidopsis thaliana,-0.317466545256405
Sp1.Node408,-0.318012325963958
Sp1.Primula scotica,-0.319349240662424
Sp1.Sonchus palustris,-0.319760175776748
Sp1.Node652,-0.321981091835142
Sp1.Node701,-0.322190512509996
Sp1.Node1072,-0.325005246562656
Sp1.Node143,-0.325236290810679
Sp1.Node708,-0.326968984197874
Sp1.Node250,-0.329559067038286
Sp1.Reseda lutea,-0.3298549640994
Sp1.Node893,-0.330427958810326
Sp1.Node55,-0.332238090466526
Sp1.Filipendula ulmaria,-0.332789825973975
Sp1.Node861,-0.336002418458839
Sp1.Node862,-0.336071701578397
Sp1.Node870,-0.336457082648615
Sp1.Gagea lutea,-0.336615332269398
Sp1.Node871,-0.336707770098677
Sp1.Filipendula vulgaris,-0.337308546321186
Sp1.Sonchus arvensis,-0.337314810785142
Sp1.Node653,-0.337866106690645
Sp1.Node414,-0.338590303017914
Sp1.Vulpia bromoides,-0.339800462360663
Sp1.Reseda luteola,-0.34000875492798
Sp1.Node650,-0.342064700559594
Sp1.Node651,-0.342419598511319
Sp1.Silene gallica,-0.343589414971588
Sp1.Polygala serpyllifolia,-0.343658438834863
Sp1.Erysimum cheiri,-0.345240166278446
Sp1.Node35,-0.348215599419827
Sp1.Gagea serotina,-0.348315429391124
Sp1.Node36,-0.349830606645473
Sp1.Silene flos-cuculi,-0.350231871181329
Sp1.Vulpia fasciculata,-0.350795761358521
Sp1.Orobanche minor,-0.351131256807335
Sp1.Ranunculus trichophyllus,-0.351623239198191
Sp1.Erysimum cheiranthoides,-0.351799479882743
Sp1.Ulex gallii,-0.352415378668242
Sp1.Node709,-0.352652627138402
Sp1.Ranunculus fluitans,-0.352700934101265
Sp1.Glyceria maxima,-0.353645036313816
Sp1.Node618,-0.354131709543816
Sp1.Ranunculus aquatilis,-0.354455969174502
Sp1.Node782,-0.354839758427753
Sp1.Node783,-0.354845552315963
Sp1.Pilosella flagellaris,-0.355761149159966
Sp1.Node328,-0.355806585538493
Sp1.Vulpia ciliata,-0.357437721695099
Sp1.Oxybasis urbica,-0.35808306837104
Sp1.Sedum anglicum,-0.358397641024969
Sp1.Sedum album,-0.358600584270902
Sp1.Node330,-0.358767777498562
Sp1.Node872,-0.359232360202109
Sp1.Phleum arenarium,-0.359719741567347
Sp1.Ranunculus peltatus,-0.36068941007229
Sp1.Node329,-0.360837234102685
Sp1.Sedum villosum,-0.361334916948004
Sp1.Vulpia myuros,-0.361670667188607
Sp1.Node643,-0.363342565856021
Sp1.Node654,-0.363486593527464
Sp1.Lepidium latifolium,-0.364014083464823
Sp1.Node525,-0.364382623008982
Sp1.Node865,-0.364478171023458
Sp1.Node39,-0.364641139958626
Sp1.Node714,-0.364952996783096
Sp1.Node781,-0.365016099248798
Sp1.Node838,-0.365295696951355
Sp1.Node1000,-0.365315285781864
Sp1.Node715,-0.365809532336455
Sp1.Node526,-0.365813441531164
Sp1.Node780,-0.366046349905735
Sp1.Ulex minor,-0.366401773284348
Sp1.Node713,-0.367063587681177
Sp1.Node845,-0.367217476643062
Sp1.Node38,-0.367394612341889
Sp1.Node779,-0.367459915596576
Sp1.Node99,-0.367589930390606
Sp1.Lepidium ruderale,-0.367972651896748
Sp1.Node839,-0.368220787915334
Sp1.Cornus suecica,-0.368729157790435
Sp1.Ranunculus circinatus,-0.368921073490247
Sp1.Orobanche artemisiae-campestris,-0.369195089353873
Sp1.Node655,-0.36926432068617
Sp1.Node527,-0.369617615474779
Sp1.Cornus sanguinea,-0.370402899303443
Sp1.Ranunculus penicillatus,-0.370683955837275
Sp1.Oxybasis glauca,-0.370749768854565
Sp1.Node579,-0.371514092866387
Sp1.Node239,-0.371919097270195
Sp1.Oxybasis chenopodioides,-0.372218187555454
Sp1.Node778,-0.372301454459292
Sp1.Ranunculus baudotii,-0.372358604930088
Sp1.Node238,-0.373473705831054
Sp1.Node876,-0.375132029704267
Sp1.Node700,-0.375248671773183
Sp1.Lepidium campestre,-0.375845631035605
Sp1.Node37,-0.376012861028051
Sp1.Silene otites,-0.376427064666741
Sp1.Node877,-0.376568048804172
Sp1.Lepidium coronopus,-0.376802198701164
Sp1.Lepidium heterophyllum,-0.378847532057219
Sp1.Phleum phleoides,-0.379000053185514
Sp1.Oxybasis rubra,-0.379302801541878
Sp1.Cerastium fontanum,-0.379535624359473
Sp1.Bromopsis erecta,-0.380000738353578
Sp1.Ranunculus tripartitus,-0.38065450454264
Sp1.Silene nutans,-0.380747918151586
Sp1.Ulex europaeus,-0.381025057489733
Sp1.Silene acaulis,-0.381809992813161
Sp1.Bromopsis ramosa,-0.382773552340437
Sp1.Ranunculus omiophyllus,-0.383844027956321
Sp1.Node840,-0.384144547976408
Sp1.Bromopsis benekenii,-0.384702528430527
Sp1.Sedum acre,-0.385489194230563
Sp1.Node1001,-0.385545349071392
Sp1.Chenopodiastrum hybridum,-0.385941323153838
Sp1.Chenopodiastrum murale,-0.386423713499996
Sp1.Node710,-0.386435170461146
Sp1.Node785,-0.386636270143941
Sp1.Phleum alpinum,-0.386958434307748
Sp1.Node784,-0.387027173318934
Sp1.Node777,-0.387676103515616
Sp1.Node98,-0.388730085814187
Sp1.Phleum bertolonii,-0.392416923034798
Sp1.Festuca rubra,-0.392805512421358
Sp1.Festuca arenaria,-0.392908502222887
Sp1.Node866,-0.393364847868277
Sp1.Node841,-0.393864835122703
Sp1.Node463,-0.395378841524321
Sp1.Node867,-0.395557830464705
Sp1.Phleum pratense,-0.395659155722842
Sp1.Node892,-0.396938677986718
Sp1.Polygonatum multiflorum,-0.397531255185863
Sp1.Festuca ovina,-0.397554446612124
Sp1.Chenopodium vulvaria,-0.398818014401779
Sp1.Orobanche rapum-genistae,-0.399327472875877
Sp1.Polygonatum odoratum,-0.399424989221152
Sp1.Node661,-0.399644838460797
Sp1.Node1045,-0.400667801972837
Sp1.Node529,-0.401068057712439
Sp1.Ranunculus hederaceus,-0.401225027888801
Sp1.Node528,-0.401252966811086
Sp1.Node619,-0.401375193741935
Sp1.Silene suecica,-0.402294617009518
Sp1.Node462,-0.402597749455966
Sp1.Node1046,-0.403481032646517
Sp1.Polygonatum verticillatum,-0.404008273527126
Sp1.Node848,-0.404440514360745
Sp1.Silene viscaria,-0.405400678010443
Sp1.Node868,-0.405786069993216
Sp1.Node461,-0.406516634090306
Sp1.Node530,-0.406640087603549
Sp1.Festuca filiformis,-0.40690224137915
Sp1.Node646,-0.407370947472499
Sp1.Festuca vivipara,-0.408518960890074
Sp1.Node869,-0.409059303963307
Sp1.Node711,-0.409247663184049
Sp1.Festuca lemanii,-0.409287573884427
Sp1.Orobanche elatior,-0.409288265023683
Sp1.Orobanche hederae,-0.409463732816254
Sp1.Node531,-0.40954164300417
Sp1.Node898,-0.411400413052004
Sp1.Orobanche alba,-0.411801008775954
Sp1.Node407,-0.413498087486649
Sp1.Node776,-0.415225149535975
Sp1.Orobanche reticulata,-0.416261341466956
Sp1.Node1035,-0.416322430880734
Sp1.Poa angustifolia,-0.417665573738262
Sp1.Chenopodium album,-0.418647832789125
Sp1.Node846,-0.418657846016078
Sp1.Node334,-0.420574311840795
Sp1.Orobanche caryophyllacea,-0.422180036977746
Sp1.Poa trivialis,-0.422944285641776
Sp1.Node712,-0.423134538977002
Sp1.Node847,-0.42449330022534
Sp1.Poa pratensis,-0.424532871678157
Sp1.Poa humilis,-0.424704180846654
Sp1.Node335,-0.425658429375428
Sp1.Poa flexuosa,-0.428172911943182
Sp1.Ranunculus sceleratus,-0.428250706961835
Sp1.Node849,-0.428845992716691
Sp1.Cerastium nigrescens,-0.429060630211035
Sp1.Node896,-0.43140079849012
Sp1.Hypochaeris maculata,-0.432246854420801
Sp1.Poa compressa,-0.433627463758745
Sp1.Node850,-0.433888002629727
Sp1.Node673,-0.433982433427807
Sp1.Cerastium arvense,-0.43410854435711
Sp1.Cerastium alpinum,-0.434641848647623
Sp1.Chenopodium ficifolium,-0.435338726072631
Sp1.Node672,-0.435463254547473
Sp1.Melica nutans,-0.436348966597961
Sp1.Poa nemoralis,-0.43668431078758
Sp1.Node851,-0.43730113997219
Sp1.Melica uniflora,-0.437790966752384
Sp1.Poa glauca,-0.438015783970253
Sp1.Node670,-0.439578458850738
Sp1.Node716,-0.440932222528494
Sp1.Cochlearia officinalis,-0.44334156409341
Sp1.Node574,-0.444371266554316
Sp1.Node52,-0.447006307581679
Sp1.Node999,-0.447291585324927
Sp1.Node671,-0.447459904230896
Sp1.Node1009,-0.447864157237198
Sp1.Node51,-0.448001767396738
Sp1.Cochlearia danica,-0.449484791348352
Sp1.Juncus alpinoarticulatus,-0.450366131189345
Sp1.Node1021,-0.45124262562937
Sp1.Juncus acutus,-0.451325717228214
Sp1.Juncus articulatus,-0.451583487470968
Sp1.Iris pseudacorus,-0.451976278624556
Sp1.Node1006,-0.452388217037829
Sp1.Node807,-0.452576374225431
Sp1.Node884,-0.452991920678449
Sp1.Node674,-0.453289853982811
Sp1.Cochlearia micacea,-0.454048639415662
Sp1.Node54,-0.454152650014244
Sp1.Cochlearia anglica,-0.454311787271759
Sp1.Juncus acutiflorus,-0.45438253045013
Sp1.Cochlearia pyrenaica,-0.454780687763581
Sp1.Node53,-0.454862904139718
Sp1.Hypericum elodes,-0.455267705244619
Sp1.Node722,-0.456432976501992
Sp1.Node1005,-0.457653102614148
Sp1.Node235,-0.459219195950324
Sp1.Cerastium diffusum,-0.460022938730986
Sp1.Cerastium pumilum,-0.460156078252962
Sp1.Node675,-0.460272922551014
Sp1.Node1047,-0.460873983945264
Sp1.Node998,-0.461843978891505
Sp1.Suaeda maritima,-0.462140573114868
Sp1.Node236,-0.463333548979766
Sp1.Node266,-0.463441376910405
Sp1.Suaeda vera,-0.464164496088585
Sp1.Node647,-0.467162818108596
Sp1.Node237,-0.46732072684688
Sp1.Node336,-0.467359251487806
Sp1.Node11,-0.467748848780316
Sp1.Node669,-0.468108548042691
Sp1.Juncus maritimus,-0.46857836492646
Sp1.Node683,-0.469667429615391
Sp1.Cerastium semidecandrum,-0.470148079229809
Sp1.Solanum americanum,-0.470215442980742
Sp1.Juncus trifidus,-0.470966855801289
Sp1.Genista anglica,-0.471757445069898
Sp1.Node648,-0.471874655384633
Sp1.Node12,-0.472370542690122
Sp1.Node649,-0.4727847192976
Sp1.Hypericum maculatum,-0.473327538901847
Sp1.Elatine hydropiper,-0.473763191413991
Sp1.Node308,-0.47414526608757
Sp1.Elatine hexandra,-0.47449605865353
Sp1.Genista tinctoria,-0.476676802714277
Sp1.Hypericum undulatum,-0.477908328834328
Sp1.Hypericum tetrapterum,-0.480691660826832
Sp1.Node13,-0.482137501990781
Sp1.Solanum dulcamara,-0.482282943495385
Sp1.Genista pilosa,-0.483387912526565
Sp1.Hypericum perforatum,-0.483620103784225
Sp1.Node775,-0.48370802779126
Sp1.Node274,-0.483730570570582
Sp1.Iris foetidissima,-0.483959571836567
Sp1.Node273,-0.48434239168858
Sp1.Node575,-0.485091021591447
Sp1.Juncus capitatus,-0.486146049834073
Sp1.Ranunculus auricomus,-0.487104502560241
Sp1.Node400,-0.48764014830215
Sp1.Node272,-0.489242300101201
Sp1.Node664,-0.49176674174288
Sp1.Node267,-0.492699229767338
Sp1.Node885,-0.495057682269609
Sp1.Node179,-0.497884128895614
Sp1.Node402,-0.498786591637118
Sp1.Node401,-0.4996179289976
Sp1.Node271,-0.50284231245755
Sp1.Node1004,-0.503353692444304
Sp1.Urtica dioica,-0.505866694815256
Sp1.Node270,-0.508602414306611
Sp1.Hypericum androsaemum,-0.510449135066695
Sp1.Node1003,-0.510563838732246
Sp1.Node178,-0.51106101244414
Sp1.Thlaspi arvense,-0.515160959390084
Sp1.Arenaria norvegica,-0.515508024147505
Sp1.Node342,-0.515558644217489
Sp1.Node268,-0.515816206848061
Sp1.Hypericum montanum,-0.516353949130287
Sp1.Urtica urens,-0.516938597055637
Sp1.Node343,-0.520167329604046
Sp1.Node665,-0.521456440077921
Sp1.Juncus subnodulosus,-0.521640807505604
Sp1.Arenaria serpyllifolia,-0.521773066842355
Sp1.Node15,-0.522740059046639
Sp1.Node269,-0.523598765585254
Sp1.Node684,-0.523818625922396
Sp1.Cerastium glomeratum,-0.524667184565077
Sp1.Node14,-0.526129067203855
Sp1.Node620,-0.527203232933008
Sp1.Node344,-0.527207631833178
Sp1.Hypericum hirsutum,-0.527945096091952
Sp1.Node360,-0.528189726017472
Sp1.Node1043,-0.528523591205748
Sp1.Hypericum humifusum,-0.528818622495469
Sp1.Ranunculus reptans,-0.530548454721539
Sp1.Ranunculus flammula,-0.531196026461041
Sp1.Node187,-0.53181566835798
Sp1.Thlaspi caerulescens,-0.532017784452281
Sp1.Node409,-0.532759946621781
Sp1.Node1002,-0.533544669256099
Sp1.Thlaspi perfoliatum,-0.533575917299945
Sp1.Lysimachia europaea,-0.53399629993052
Sp1.Node774,-0.534782882171393
Sp1.Hypericum pulchrum,-0.534922763535016
Sp1.Node773,-0.535412054465079
Sp1.Inula helenium,-0.536160895070646
Sp1.Ranunculus lingua,-0.536177833090636
Sp1.Crepis praemorsa,-0.537560328077633
Sp1.Galium saxatile,-0.538013963123202
Sp1.Node766,-0.539232712395141
Sp1.Galium sterneri,-0.539314765806231
Sp1.Node16,-0.539373309760545
Sp1.Node668,-0.539610412840367
Sp1.Tripleurospermum maritimum,-0.540445279024667
Sp1.Node362,-0.540540421469131
Sp1.Tripleurospermum inodorum,-0.540981199600011
Sp1.Cerastium cerastoides,-0.541611646235475
Sp1.Crepis foetida,-0.542092485022864
Sp1.Node621,-0.542527606062235
